run,task,config,kind,index,value
precise_6a_6d_s2400,apple,T25,cv,0,0.27770662009716035
precise_6a_6d_s2400,apple,T25,cv,1,0.2465529665350914
precise_6a_6d_s2400,apple,T25,cv,2,0.17759046852588653
precise_6a_6d_s2400,apple,T25,cv,3,0.10241553485393524
precise_6a_6d_s2400,apple,T25,cv,4,0.17847023755311966
precise_6a_6d_s2400,apple,T25,cv,5,0.17047035247087478
precise_6a_6d_s2400,apple,T25,cv,6,0.09973036646842956
precise_6a_6d_s2400,apple,T25,cv,7,0.21420893222093582
precise_6a_6d_s2400,apple,T25,cv,8,0.11490554288029671
precise_6a_6d_s2400,apple,T25,cv,9,0.24610851407051088
precise_6a_6d_s2400,apple,T25,cv,10,0.027414702437818052
precise_6a_6d_s2400,apple,T25,cv,11,0.15643480718135833
precise_6a_6d_s2400,apple,T25,cv,12,0.18242724537849425
precise_6a_6d_s2400,apple,T25,cv,13,0.04379984587430954
precise_6a_6d_s2400,apple,T25,cv,14,0.10136757269501687
precise_6a_6d_s2400,apple,T25,cv,15,0.17574692517518997
precise_6a_6d_s2400,apple,T25,cv,16,0.29227148592472074
precise_6a_6d_s2400,apple,T25,cv,17,0.29104357659816743
precise_6a_6d_s2400,apple,T25,cv,18,0.027019776217639447
precise_6a_6d_s2400,apple,T25,cv,19,0.2617137774825096
precise_6a_6d_s2400,apple,T25,div,0,0.018642228096723557
precise_6a_6d_s2400,apple,T25,div,1,0.02776273339986801
precise_6a_6d_s2400,apple,T25,div,2,0.021427452564239502
precise_6a_6d_s2400,apple,T25,div,3,0.02191176451742649
precise_6a_6d_s2400,apple,T25,div,4,0.02390594407916069
precise_6a_6d_s2400,apple,T25,div,5,0.02263631671667099
precise_6a_6d_s2400,apple,S3,cv,0,0.20186624825000762
precise_6a_6d_s2400,apple,S3,cv,1,0.2601973474025726
precise_6a_6d_s2400,apple,S3,cv,2,0.19074044078588487
precise_6a_6d_s2400,apple,S3,cv,3,0.21553971022367477
precise_6a_6d_s2400,apple,S3,cv,4,0.18766053169965743
precise_6a_6d_s2400,apple,S3,cv,5,0.17500657141208648
precise_6a_6d_s2400,apple,S3,cv,6,0.20190442204475403
precise_6a_6d_s2400,apple,S3,cv,7,0.1853510782122612
precise_6a_6d_s2400,apple,S3,cv,8,0.20187050104141235
precise_6a_6d_s2400,apple,S3,cv,9,0.233031664788723
precise_6a_6d_s2400,apple,S3,cv,10,0.043620571866631506
precise_6a_6d_s2400,apple,S3,cv,11,0.1340266413986683
precise_6a_6d_s2400,apple,S3,cv,12,0.20319390892982483
precise_6a_6d_s2400,apple,S3,cv,13,0.07130305320024491
precise_6a_6d_s2400,apple,S3,cv,14,0.13809944242238997
precise_6a_6d_s2400,apple,S3,cv,15,0.198851777613163
precise_6a_6d_s2400,apple,S3,cv,16,0.23715697824954987
precise_6a_6d_s2400,apple,S3,cv,17,0.25367147475481033
precise_6a_6d_s2400,apple,S3,cv,18,0.037739471346139905
precise_6a_6d_s2400,apple,S3,cv,19,0.23559124618768693
precise_6a_6d_s2400,apple,S3,div,0,0.02113025076687336
precise_6a_6d_s2400,apple,S3,div,1,0.024219637736678123
precise_6a_6d_s2400,apple,S3,div,2,0.02217460237443447
precise_6a_6d_s2400,apple,S3,div,3,0.017969701439142227
precise_6a_6d_s2400,apple,S3,div,4,0.024038774892687798
precise_6a_6d_s2400,apple,S3,div,5,0.021558793261647224
precise_6a_6d_s2400,apple,S3b,cv,0,0.20124402046203613
precise_6a_6d_s2400,apple,S3b,cv,1,0.2481635943055153
precise_6a_6d_s2400,apple,S3b,cv,2,0.18029364198446274
precise_6a_6d_s2400,apple,S3b,cv,3,0.20490004271268844
precise_6a_6d_s2400,apple,S3b,cv,4,0.18993163257837295
precise_6a_6d_s2400,apple,S3b,cv,5,0.17445708364248275
precise_6a_6d_s2400,apple,S3b,cv,6,0.17910922765731813
precise_6a_6d_s2400,apple,S3b,cv,7,0.19074383080005647
precise_6a_6d_s2400,apple,S3b,cv,8,0.19005460292100906
precise_6a_6d_s2400,apple,S3b,cv,9,0.22800615429878235
precise_6a_6d_s2400,apple,S3b,cv,10,0.042849648371338846
precise_6a_6d_s2400,apple,S3b,cv,11,0.1365892544388771
precise_6a_6d_s2400,apple,S3b,cv,12,0.2095319300889969
precise_6a_6d_s2400,apple,S3b,cv,13,0.07121572196483612
precise_6a_6d_s2400,apple,S3b,cv,14,0.10950464755296707
precise_6a_6d_s2400,apple,S3b,cv,15,0.20500084310770034
precise_6a_6d_s2400,apple,S3b,cv,16,0.25507446825504304
precise_6a_6d_s2400,apple,S3b,cv,17,0.2666558101773262
precise_6a_6d_s2400,apple,S3b,cv,18,0.03714902363717556
precise_6a_6d_s2400,apple,S3b,cv,19,0.23990073949098586
precise_6a_6d_s2400,apple,S3b,div,0,0.02113025076687336
precise_6a_6d_s2400,apple,S3b,div,1,0.024219637736678123
precise_6a_6d_s2400,apple,S3b,div,2,0.02217460237443447
precise_6a_6d_s2400,apple,S3b,div,3,0.017969701439142227
precise_6a_6d_s2400,apple,S3b,div,4,0.024038774892687798
precise_6a_6d_s2400,apple,S3b,div,5,0.021558793261647224
