apple_AbsRel,apple_PSNR,apple_cent,apple_cent_last,apple_cent_t,batch,bg_AbsRel,bg_PSNR,bg_cent,bg_cent_last,bg_cent_t,config,grip_AbsRel,grip_PSNR,grip_cent,grip_cent_last,run,s_per_gen_eval_harness,task,view
0.13644859194755554,16.266935348510742,0.2209204938262701,0.9470486640930176,"[0.05738925561308861, 0.06468001008033752, 0.04591258615255356, 0.049341585487127304, 0.05763213336467743, 0.052763234823942184, 0.36616089940071106, 0.48700040578842163, 0.08127616345882416, 0.9470486640930176]",7,0.06718481332063675,21.957265853881836,0.055508621782064435,0.05538418889045715,"[0.03959769010543823, 0.051528338342905045, 0.05830357223749161, 0.06084946170449257, 0.05798257142305374, 0.05537381395697594, 0.055459365248680115, 0.0642438530921936, 0.056363362818956375, 0.05538418889045715]",S3b,0.15999777615070343,13.95496940612793,0.1659783124923706,0.28606685996055603,policy_proxy_6d3200,4.307260692119598,apple,right
0.1521279513835907,17.034807205200195,0.13795748054981233,0.08200094103813171,"[0.06855868548154831, 0.07037699222564697, 0.08811160922050476, 0.08776437491178513, 0.09486395120620728, 0.12077274918556213, 0.14616230130195618, 0.18444792926311493, 0.43651527166366577, 0.08200094103813171]",8,0.06830759346485138,19.897188186645508,0.0134494848549366,0.010018400847911835,"[0.011258910410106182, 0.009089356288313866, 0.015574992634356022, 0.01069154404103756, 0.010382173582911491, 0.013834015466272831, 0.015606437809765339, 0.01790844090282917, 0.020130576565861702, 0.010018400847911835]",S3b,0.22444845736026764,14.029627799987793,0.08633639328181744,0.04188588634133339,policy_proxy_6d3200,4.307260692119598,apple,left
0.04905065521597862,18.943721771240234,0.0648782804608345,0.06820432096719742,"[0.05329492315649986, 0.055192332714796066, 0.059848587960004807, 0.03853312507271767, 0.04299383610486984, 0.05604410916566849, 0.07446378469467163, 0.08408597856760025, 0.116121806204319, 0.06820432096719742]",8,0.053056687116622925,18.523147583007812,0.027574389800429346,0.015943430364131927,"[0.030632494017481804, 0.017508039250969887, 0.03269851580262184, 0.027345623821020126, 0.029819685965776443, 0.032739534974098206, 0.028943656012415886, 0.03606192767620087, 0.024050990119576454, 0.015943430364131927]",S3b,0.1309896558523178,12.317888259887695,0.03577283881604672,0.023877408355474472,policy_proxy_6d3200,4.307260692119598,apple,right
0.19491949677467346,15.803021430969238,0.11998827336356044,0.28665658831596375,"[0.03383936360478401, 0.009792608208954334, 0.0165111031383276, 0.042654190212488174, 0.027553997933864594, 0.2945482134819031, 0.23407875001430511, 0.17788217961788177, 0.07636573910713196, 0.28665658831596375]",9,0.061891525983810425,21.40914535522461,0.019952945690602065,0.014841674827039242,"[0.00828016921877861, 0.020379431545734406, 0.022146109491586685, 0.02134590968489647, 0.02182375267148018, 0.022233396768569946, 0.01902495138347149, 0.025886138901114464, 0.02356792241334915, 0.014841674827039242]",S3b,0.21316680312156677,14.147791862487793,0.06469309609383345,0.17837943136692047,policy_proxy_6d3200,4.307260692119598,apple,left
0.11495444923639297,15.960237503051758,0.19087098389863968,0.2906404435634613,"[0.05178823694586754, 0.057990144938230515, 0.03378557413816452, 0.04278632998466492, 0.036204226315021515, 0.481619268655777, 0.09722552448511124, 0.4259321391582489, 0.39073795080184937, 0.2906404435634613]",9,0.062331054359674454,20.470827102661133,0.029448901303112507,0.02556757442653179,"[0.015115244314074516, 0.021241968497633934, 0.030050531029701233, 0.02903774566948414, 0.034069664776325226, 0.03658297285437584, 0.03289081156253815, 0.039294157177209854, 0.03063834272325039, 0.02556757442653179]",S3b,0.24035638570785522,14.607657432556152,0.16196153089404106,0.11932533234357834,policy_proxy_6d3200,4.307260692119598,apple,right
0.04569975659251213,19.073932647705078,0.05409162528812885,0.023437947034835815,"[0.059104159474372864, 0.06396380066871643, 0.06592799723148346, 0.07059908658266068, 0.07206789404153824, 0.06668795645236969, 0.04627442732453346, 0.0456097275018692, 0.02724325656890869, 0.023437947034835815]",10,0.05095614865422249,22.353208541870117,0.021801014058291913,0.01662280037999153,"[0.021838916465640068, 0.022686976939439774, 0.021176178008317947, 0.021646635606884956, 0.01781894452869892, 0.024684039875864983, 0.02114519104361534, 0.02585669420659542, 0.024533763527870178, 0.01662280037999153]",S3b,0.22667662799358368,15.930086135864258,0.09402048010379076,0.06549350917339325,policy_proxy_6d3200,4.307260692119598,apple,left
0.06338711082935333,16.63941764831543,0.06227716486901045,0.031090663745999336,"[0.0562749020755291, 0.06700977683067322, 0.06311286240816116, 0.08329738676548004, 0.08369328081607819, 0.07439354062080383, 0.07015924900770187, 0.05146699771285057, 0.042272988706827164, 0.031090663745999336]",10,0.07774274796247482,22.387371063232422,0.04529196061193943,0.03840944543480873,"[0.0437031127512455, 0.05014302581548691, 0.04609370604157448, 0.045790866017341614, 0.04826921969652176, 0.04402017965912819, 0.043762221932411194, 0.04679679870605469, 0.04593103006482124, 0.03840944543480873]",S3b,0.23883973062038422,15.453330993652344,0.10036705806851387,0.05964343249797821,policy_proxy_6d3200,4.307260692119598,apple,right
0.10547006130218506,15.354904174804688,0.05339187905192375,0.048337873071432114,"[0.05103901028633118, 0.05137191712856293, None, None, None, 0.06179393082857132, 0.05441666394472122, None, None, 0.048337873071432114]",11,0.11447668820619583,17.729782104492188,0.02994051678106189,0.026561569422483444,"[0.010476234368979931, 0.022128168493509293, 0.04137888178229332, 0.040252938866615295, 0.04303848743438721, 0.04629945382475853, 0.03612618148326874, 0.01973268762230873, 0.013410564512014389, 0.026561569422483444]",S3b,0.16839629411697388,16.92674446105957,0.1446778282523155,0.11830122023820877,policy_proxy_6d3200,4.307260692119598,apple,left
0.034594882279634476,21.783170700073242,0.13671314269304274,0.13047361373901367,"[0.12644152343273163, 0.13486960530281067, 0.13273879885673523, 0.13766953349113464, 0.1440068483352661, 0.1435355544090271, 0.1376657485961914, 0.13972952961921692, 0.14000067114830017, 0.13047361373901367]",11,0.12594440579414368,18.143665313720703,0.05171842016279697,0.04640047624707222,"[0.023192960768938065, 0.029766328632831573, 0.03159141540527344, 0.06555166095495224, 0.09293626993894577, 0.06409158557653427, 0.05174172669649124, 0.05141729116439819, 0.06049448624253273, 0.04640047624707222]",S3b,0.33169734477996826,14.348299026489258,0.2957581393420696,0.24497035145759583,policy_proxy_6d3200,4.307260692119598,apple,right
0.04005155339837074,16.973976135253906,0.05659053176641464,0.06171451881527901,"[0.05147191137075424, 0.05338524654507637, 0.05522739514708519, 0.0490913987159729, 0.048171982169151306, 0.0571061372756958, 0.05714515596628189, 0.06189770624041557, 0.07069386541843414, 0.06171451881527901]",12,0.046439945697784424,21.770614624023438,0.02696462944149971,0.023320423439145088,"[0.021457677707076073, 0.02606629766523838, 0.027987834066152573, 0.02815735712647438, 0.025959502905607224, 0.02637997828423977, 0.028757186606526375, 0.029705112800002098, 0.03185492381453514, 0.023320423439145088]",S3b,0.17735455930233002,15.703739166259766,0.09310193583369256,0.051633842289447784,policy_proxy_6d3200,4.307260692119598,apple,left
