apple_AbsRel,apple_PSNR,apple_cent,apple_cent_last,apple_cent_t,batch,bg_AbsRel,bg_PSNR,bg_cent,bg_cent_last,bg_cent_t,config,grip_AbsRel,grip_PSNR,grip_cent,grip_cent_last,run,s_per_gen_eval_harness,task,view
0.026680659502744675,17.694446563720703,0.022536313626915216,0.030253145843744278,"[0.008458430878818035, 0.02185121551156044, 0.02166609652340412, 0.01592685654759407, 0.013097181916236877, 0.03664465993642807, 0.0214613638818264, 0.034640684723854065, 0.021363500505685806, 0.030253145843744278]",3,0.09531232714653015,19.607540130615234,0.035474473424255845,0.03925986960530281,"[0.03559477627277374, 0.04196026176214218, 0.031083738431334496, 0.027212869375944138, 0.031570710241794586, 0.03010716661810875, 0.03604169189929962, 0.03882445767521858, 0.04308919236063957, 0.03925986960530281]",S3b,0.2223341166973114,16.254377365112305,0.1226473480463028,0.2918180525302887,policy_proxy,4.268340647220612,apple,left
0.11739806085824966,11.962188720703125,0.12471259981393815,0.10760915279388428,"[0.13901039958000183, 0.1302827149629593, None, None, 0.1351715624332428, None, None, None, 0.11148916929960251, 0.10760915279388428]",3,0.13621601462364197,18.907407760620117,0.06628006398677826,0.056286972016096115,"[0.08151376247406006, 0.06696916371583939, 0.07530967146158218, 0.0716337338089943, 0.06827375292778015, 0.069104865193367, 0.05571269616484642, 0.06296874582767487, 0.055027276277542114, 0.056286972016096115]",S3b,0.1332911103963852,16.86485481262207,0.0854295775294304,0.0993289053440094,policy_proxy,4.268340647220612,apple,right
0.3959679901599884,13.224128723144531,0.27916809419790906,0.10254096239805222,"[None, 0.7669284343719482, 0.18118098378181458, 0.4847637414932251, 0.188528910279274, 0.27765992283821106, 0.05751224607229233, 0.24198120832443237, 0.21141643822193146, 0.10254096239805222]",4,0.06549949198961258,23.065168380737305,0.02212090939283371,0.017741529271006584,"[0.022870345041155815, 0.019873911514878273, 0.018131256103515625, 0.020606614649295807, 0.024086657911539078, 0.024149281904101372, 0.021894356235861778, 0.02508280798792839, 0.026772333309054375, 0.017741529271006584]",S3b,0.2629944980144501,12.645326614379883,0.10614539477974176,0.19656823575496674,policy_proxy,4.268340647220612,apple,left
0.3060553967952728,13.379578590393066,0.38671605512499807,0.20453785359859467,"[0.5270389318466187, 0.6908197999000549, 0.6917364001274109, 0.3583981990814209, 0.08381113409996033, 0.09992147237062454, 0.39684340357780457, 0.33362916111946106, 0.4804241955280304, 0.20453785359859467]",4,0.09798938035964966,19.546106338500977,0.055970029532909395,0.048487912863492966,"[0.05231618136167526, 0.051836248487234116, 0.0550868846476078, 0.06472991406917572, 0.06706684827804565, 0.0664224848151207, 0.04583652690052986, 0.0481918640434742, 0.059725429862737656, 0.048487912863492966]",S3b,0.32331323623657227,13.973371505737305,0.23523805737495423,0.17466697096824646,policy_proxy,4.268340647220612,apple,right
0.050105269998311996,17.495332717895508,0.08068602532148361,0.09110769629478455,"[0.07579030841588974, 0.080770343542099, 0.07867880165576935, 0.08494807779788971, 0.07501086592674255, 0.07849608361721039, 0.09110769629478455, None, None, None]",5,0.05798899382352829,20.182113647460938,0.0186368802562356,0.01369351614266634,"[0.013814142905175686, 0.014006868936121464, 0.012884271331131458, 0.026967739686369896, 0.02764410711824894, 0.022686954587697983, 0.01997576653957367, 0.016301054507493973, 0.018394380807876587, 0.01369351614266634]",S3b,0.17922477424144745,16.12759780883789,0.16801512911915778,0.1366690844297409,policy_proxy,4.268340647220612,apple,left
0.014856519177556038,19.57366180419922,0.04929764121770859,0.04183230921626091,"[0.044659554958343506, 0.041994329541921616, 0.05157684534788132, 0.0524585135281086, 0.05241762101650238, 0.05439041182398796, 0.04946882650256157, 0.052312593907117844, 0.05186540633440018, 0.04183230921626091]",5,0.05993746593594551,21.865318298339844,0.05275118350982666,0.046281930059194565,"[0.056337226182222366, 0.048328809440135956, 0.05919288471341133, 0.05844707414507866, 0.05425521358847618, 0.05449259281158447, 0.046166058629751205, 0.0592082254588604, 0.04480182006955147, 0.046281930059194565]",S3b,0.2401539534330368,16.030242919921875,0.1909554995596409,0.10554088652133942,policy_proxy,4.268340647220612,apple,right
0.1602240949869156,18.198284149169922,0.07229784838855266,0.0667094960808754,"[0.03175800293684006, 0.11600423604249954, 0.056623805314302444, 0.08869846910238266, 0.08555793017148972, 0.09528602659702301, 0.0746917650103569, 0.056068260222673416, 0.05158049240708351, 0.0667094960808754]",6,0.07056622952222824,22.030311584472656,0.025489665940403937,0.019507933408021927,"[0.03470447659492493, 0.030817657709121704, 0.028008414432406425, 0.02548167109489441, 0.021455004811286926, 0.02649855613708496, 0.020557356998324394, 0.02241925522685051, 0.0254463329911232, 0.019507933408021927]",S3b,0.4550371766090393,13.2225980758667,0.20628195852041245,0.17915217578411102,policy_proxy,4.268340647220612,apple,left
0.12666019797325134,16.917190551757812,0.05980618707835674,0.06747077405452728,"[0.038094621151685715, 0.0360327772796154, 0.06415065377950668, 0.052286624908447266, 0.06885217130184174, 0.08007054030895233, 0.06516043841838837, 0.06758684664964676, 0.05835642293095589, 0.06747077405452728]",6,0.08748022466897964,22.05087661743164,0.04370861649513245,0.04245641455054283,"[0.041758306324481964, 0.040156200528144836, 0.04876399412751198, 0.045252151787281036, 0.04170847311615944, 0.04670489579439163, 0.04352322220802307, 0.046810176223516464, 0.03995233029127121, 0.04245641455054283]",S3b,0.2598997950553894,12.408308982849121,0.12438588831573724,0.3159703016281128,policy_proxy,4.268340647220612,apple,right
0.12997770309448242,16.944660186767578,0.15185362100601196,0.38211485743522644,"[0.055534426122903824, 0.057401057332754135, 0.0690891221165657, 0.06338775157928467, 0.06460057199001312, 0.06758692115545273, 0.28890615701675415, 0.15732993185520172, 0.31258541345596313, 0.38211485743522644]",7,0.06222504749894142,19.81405258178711,0.028355569019913672,0.03059811145067215,"[0.02760695293545723, 0.03602304682135582, 0.02628663182258606, 0.025737758725881577, 0.023003194481134415, 0.02396329492330551, 0.026905570179224014, 0.030198220163583755, 0.0332329086959362, 0.03059811145067215]",S3b,0.31297916173934937,12.501420021057129,0.13955376520752907,0.06673947721719742,policy_proxy,4.268340647220612,apple,left
0.22331809997558594,16.16581916809082,0.347361658513546,1.0364927053451538,"[0.11474643647670746, 0.1089692935347557, 0.11190224438905716, 0.10502724349498749, 0.0928666889667511, 0.13152086734771729, 0.724994421005249, 0.9199870228767395, 0.12710966169834137, 1.0364927053451538]",7,0.07433094084262848,21.833972930908203,0.04613549709320068,0.03649529814720154,"[0.037109892815351486, 0.040677424520254135, 0.0505247637629509, 0.062164243310689926, 0.05301617830991745, 0.052196063101291656, 0.0380931980907917, 0.05146491527557373, 0.039612993597984314, 0.03649529814720154]",S3b,0.335029661655426,13.960853576660156,0.3105873793363571,0.30713948607444763,policy_proxy,4.268340647220612,apple,right
