run,task,config,kind,index,value
precise_6a_final60,apple,S3b,cv,10,0.03979245759546757
precise_6a_final60,apple,S3b,cv,11,0.1054928332567215
precise_6a_final60,apple,S3b,cv,12,0.16331859827041625
precise_6a_final60,apple,S3b,cv,13,0.05084642954170704
precise_6a_final60,apple,S3b,cv,14,0.08442451059818268
precise_6a_final60,apple,S3b,cv,15,0.15920540541410447
precise_6a_final60,apple,S3b,cv,16,0.171105195581913
precise_6a_final60,apple,S3b,cv,17,0.16180826872587203
precise_6a_final60,apple,S3b,cv,18,0.03756159730255604
precise_6a_final60,apple,S3b,cv,19,0.14489834159612655
precise_6a_final60,apple,S3b,cv,20,0.24656159430742264
precise_6a_final60,apple,S3b,cv,21,0.24501860439777373
precise_6a_final60,apple,S3b,cv,22,0.16447499096393586
precise_6a_final60,apple,S3b,cv,23,0.05652652122080326
precise_6a_final60,apple,S3b,cv,24,0.16963536888360978
precise_6a_final60,apple,S3b,cv,25,0.14403221011161804
precise_6a_final60,apple,S3b,cv,26,0.13781760782003402
precise_6a_final60,apple,S3b,cv,27,0.042699217423796655
precise_6a_final60,apple,S3b,cv,28,0.08571914434432984
precise_6a_final60,apple,S3b,cv,29,0.1042303517460823
precise_6a_final60,apple,S3b,cv,30,0.25900593400001526
precise_6a_final60,apple,S3b,cv,31,0.06479470618069172
precise_6a_final60,apple,S3b,cv,32,0.15263942182064055
precise_6a_final60,apple,S3b,cv,33,0.1658585861325264
precise_6a_final60,apple,S3b,cv,34,0.16352445036172866
precise_6a_final60,apple,S3b,cv,35,0.15747893005609512
precise_6a_final60,apple,S3b,cv,36,0.14373889863491057
precise_6a_final60,apple,S3b,cv,37,0.055845174193382266
precise_6a_final60,apple,S3b,cv,38,0.14787987023591995
precise_6a_final60,apple,S3b,cv,39,0.12514324784278869
precise_6a_final60,apple,S3b,cv,40,0.13345371633768083
precise_6a_final60,apple,S3b,cv,41,0.08685709089040757
precise_6a_final60,apple,S3b,cv,42,0.15403195694088936
precise_6a_final60,apple,S3b,cv,43,0.04096581302583217
precise_6a_final60,apple,S3b,cv,44,0.13491886481642723
precise_6a_final60,apple,S3b,cv,45,0.17877406775951385
precise_6a_final60,apple,S3b,cv,46,0.16009116917848587
precise_6a_final60,apple,S3b,cv,47,0.06565702147781849
precise_6a_final60,apple,S3b,cv,48,0.10726201236248016
precise_6a_final60,apple,S3b,cv,49,0.2732026606798172
precise_6a_final60,apple,S3b,cv,50,0.05240084566175938
precise_6a_final60,apple,S3b,cv,51,0.2761189520359039
precise_6a_final60,apple,S3b,cv,52,0.14957852512598038
precise_6a_final60,apple,S3b,cv,53,0.041540128737688066
precise_6a_final60,apple,S3b,cv,54,0.12332825139164924
precise_6a_final60,apple,S3b,cv,55,0.12396197766065598
precise_6a_final60,apple,S3b,cv,56,0.26089598834514616
precise_6a_final60,apple,S3b,cv,57,0.19746839851140977
precise_6a_final60,apple,S3b,cv,58,0.0525364376604557
precise_6a_final60,apple,S3b,cv,59,0.04632876552641392
precise_6a_final60,apple,S3b,div,0,0.022709162905812263
precise_6a_final60,apple,S3b,div,1,0.024446576833724976
precise_6a_final60,apple,S3b,div,2,0.02262217551469803
precise_6a_final60,apple,S3b,div,3,0.01833929307758808
precise_6a_final60,apple,S3b,div,4,0.024958761408925056
precise_6a_final60,apple,S3b,div,5,0.021430816501379013
precise_6a_final60,apple,S3b,div,6,0.0245363786816597
precise_6a_final60,apple,S3b,div,7,0.021865205839276314
precise_6a_final60,apple,S3b,div,8,0.018954766914248466
precise_6a_final60,apple,S3b,div,9,0.019206274300813675
precise_6a_final60,apple,S3b,div,10,0.0181745495647192
precise_6a_final60,apple,S3b,div,11,0.016467241570353508
precise_6a_final60,apple,S3b,div,12,0.01769108697772026
precise_6a_final60,apple,S3b,div,13,0.018717583268880844
precise_6a_final60,apple,S3b,div,14,0.014538359828293324
precise_6a_final60,apple,S3b,div,15,0.018512681126594543
precise_6a_final60,apple,S3b,div,16,0.023775583133101463
precise_6a_final60,apple,S3b,div,17,0.02139352262020111
precise_6a_final60,apple,S3b,div,18,0.020039334893226624
precise_6a_final60,apple,S3b,div,19,0.01647048629820347
precise_6a_final60,apple,S3b,div,20,0.016455143690109253
precise_6a_final60,apple,S3b,div,21,0.015191048383712769
precise_6a_final60,apple,S3b,div,22,0.022350050508975983
precise_6a_final60,apple,S3b,div,23,0.032038360834121704
precise_6a_final60,apple,S3b,div,24,0.014633783139288425
precise_6a_final60,apple,S3b,div,25,0.017521096393465996
precise_6a_final60,apple,S3b,div,26,0.01465511042624712
precise_6a_final60,apple,S3b,div,27,0.015130467712879181
precise_6a_final60,apple,S3b,div,28,0.021091625094413757
precise_6a_final60,apple,S3b,div,29,0.015191048383712769
precise_6a_final60,apple,S3b,div,30,0.01460585743188858
precise_6a_final60,apple,S3b,div,31,0.017387617379426956
precise_6a_final60,apple,S3b,div,32,0.014000835828483105
precise_6a_final60,apple,S3b,div,33,0.025562772527337074
precise_6a_final60,apple,S3b,div,34,0.013863900676369667
precise_6a_final60,apple,S3b,div,35,0.02660859376192093
precise_6a_final60,apple,S3b,div,36,0.015287278220057487
precise_6a_final60,apple,S3b,div,37,0.015237148851156235
