run,task,config,kind,index,value
precise_6a_6d_s2000,apple,T25,cv,0,0.27770662009716035
precise_6a_6d_s2000,apple,T25,cv,1,0.2465529665350914
precise_6a_6d_s2000,apple,T25,cv,2,0.17759046852588653
precise_6a_6d_s2000,apple,T25,cv,3,0.10241553485393524
precise_6a_6d_s2000,apple,T25,cv,4,0.17847023755311966
precise_6a_6d_s2000,apple,T25,cv,5,0.17047035247087478
precise_6a_6d_s2000,apple,T25,cv,6,0.09973036646842956
precise_6a_6d_s2000,apple,T25,cv,7,0.21420893222093582
precise_6a_6d_s2000,apple,T25,cv,8,0.11490554288029671
precise_6a_6d_s2000,apple,T25,cv,9,0.24610851407051088
precise_6a_6d_s2000,apple,T25,cv,10,0.027414702437818052
precise_6a_6d_s2000,apple,T25,cv,11,0.15643480718135833
precise_6a_6d_s2000,apple,T25,cv,12,0.18242724537849425
precise_6a_6d_s2000,apple,T25,cv,13,0.04379984587430954
precise_6a_6d_s2000,apple,T25,cv,14,0.10136757269501687
precise_6a_6d_s2000,apple,T25,cv,15,0.17574692517518997
precise_6a_6d_s2000,apple,T25,cv,16,0.29227148592472074
precise_6a_6d_s2000,apple,T25,cv,17,0.29104357659816743
precise_6a_6d_s2000,apple,T25,cv,18,0.027019776217639447
precise_6a_6d_s2000,apple,T25,cv,19,0.2617137774825096
precise_6a_6d_s2000,apple,T25,div,0,0.018642228096723557
precise_6a_6d_s2000,apple,T25,div,1,0.02776273339986801
precise_6a_6d_s2000,apple,T25,div,2,0.021427452564239502
precise_6a_6d_s2000,apple,T25,div,3,0.02191176451742649
precise_6a_6d_s2000,apple,T25,div,4,0.02390594407916069
precise_6a_6d_s2000,apple,T25,div,5,0.02263631671667099
precise_6a_6d_s2000,apple,S3,cv,0,0.18467701524496077
precise_6a_6d_s2000,apple,S3,cv,1,0.2589052513241768
precise_6a_6d_s2000,apple,S3,cv,2,0.1948461651802063
precise_6a_6d_s2000,apple,S3,cv,3,0.19452501982450485
precise_6a_6d_s2000,apple,S3,cv,4,0.17756903767585755
precise_6a_6d_s2000,apple,S3,cv,5,0.17793941199779512
precise_6a_6d_s2000,apple,S3,cv,6,0.1857834905385971
precise_6a_6d_s2000,apple,S3,cv,7,0.1886007845401764
precise_6a_6d_s2000,apple,S3,cv,8,0.19778674840927124
precise_6a_6d_s2000,apple,S3,cv,9,0.22540898323059083
precise_6a_6d_s2000,apple,S3,cv,10,0.048403116315603255
precise_6a_6d_s2000,apple,S3,cv,11,0.1307094693183899
precise_6a_6d_s2000,apple,S3,cv,12,0.19103291034698486
precise_6a_6d_s2000,apple,S3,cv,13,0.07261383235454559
precise_6a_6d_s2000,apple,S3,cv,14,0.1745765060186386
precise_6a_6d_s2000,apple,S3,cv,15,0.20385627448558807
precise_6a_6d_s2000,apple,S3,cv,16,0.23302765637636186
precise_6a_6d_s2000,apple,S3,cv,17,0.24693608283996582
precise_6a_6d_s2000,apple,S3,cv,18,0.04103993885219097
precise_6a_6d_s2000,apple,S3,cv,19,0.22993967086076736
precise_6a_6d_s2000,apple,S3,div,0,0.02187472954392433
precise_6a_6d_s2000,apple,S3,div,1,0.0251357052475214
precise_6a_6d_s2000,apple,S3,div,2,0.023333435878157616
precise_6a_6d_s2000,apple,S3,div,3,0.01829485222697258
precise_6a_6d_s2000,apple,S3,div,4,0.024372154846787453
precise_6a_6d_s2000,apple,S3,div,5,0.02240508422255516
precise_6a_6d_s2000,apple,S3b,cv,0,0.1773819625377655
precise_6a_6d_s2000,apple,S3b,cv,1,0.23866252601146698
precise_6a_6d_s2000,apple,S3b,cv,2,0.17803732305765152
precise_6a_6d_s2000,apple,S3b,cv,3,0.1815180242061615
precise_6a_6d_s2000,apple,S3b,cv,4,0.17826557755470276
precise_6a_6d_s2000,apple,S3b,cv,5,0.1740008622407913
precise_6a_6d_s2000,apple,S3b,cv,6,0.16399137824773788
precise_6a_6d_s2000,apple,S3b,cv,7,0.18998630344867706
precise_6a_6d_s2000,apple,S3b,cv,8,0.18382693380117415
precise_6a_6d_s2000,apple,S3b,cv,9,0.21794225424528121
precise_6a_6d_s2000,apple,S3b,cv,10,0.047133532166481015
precise_6a_6d_s2000,apple,S3b,cv,11,0.13174413293600082
precise_6a_6d_s2000,apple,S3b,cv,12,0.19290501177310942
precise_6a_6d_s2000,apple,S3b,cv,13,0.07216172739863395
precise_6a_6d_s2000,apple,S3b,cv,14,0.1381505697965622
precise_6a_6d_s2000,apple,S3b,cv,15,0.20449599623680115
precise_6a_6d_s2000,apple,S3b,cv,16,0.24947942197322845
precise_6a_6d_s2000,apple,S3b,cv,17,0.25809468775987626
precise_6a_6d_s2000,apple,S3b,cv,18,0.04044732935726643
precise_6a_6d_s2000,apple,S3b,cv,19,0.23113561421632767
precise_6a_6d_s2000,apple,S3b,div,0,0.02187472954392433
precise_6a_6d_s2000,apple,S3b,div,1,0.0251357052475214
precise_6a_6d_s2000,apple,S3b,div,2,0.023333435878157616
precise_6a_6d_s2000,apple,S3b,div,3,0.01829485222697258
precise_6a_6d_s2000,apple,S3b,div,4,0.024372154846787453
precise_6a_6d_s2000,apple,S3b,div,5,0.02240508422255516
