run,task,config,batch,view,frame,grip_cent_m
policy_proxy_cereal_box,cereal_box,T25,13,left,1,0.032730892300605774
policy_proxy_cereal_box,cereal_box,T25,13,left,2,0.024231906980276108
policy_proxy_cereal_box,cereal_box,T25,13,left,3,0.009872610680758953
policy_proxy_cereal_box,cereal_box,T25,13,left,4,0.012321840040385723
policy_proxy_cereal_box,cereal_box,T25,13,left,5,0.023640252649784088
policy_proxy_cereal_box,cereal_box,T25,13,left,6,0.015924304723739624
policy_proxy_cereal_box,cereal_box,T25,13,left,7,0.04711337760090828
policy_proxy_cereal_box,cereal_box,T25,13,left,8,0.07926079630851746
policy_proxy_cereal_box,cereal_box,T25,13,left,9,0.1442384272813797
policy_proxy_cereal_box,cereal_box,T25,13,left,10,0.11983239650726318
policy_proxy_cereal_box,cereal_box,T25,13,right,1,0.05106049031019211
policy_proxy_cereal_box,cereal_box,T25,13,right,2,0.05431971698999405
policy_proxy_cereal_box,cereal_box,T25,13,right,3,0.01862851157784462
policy_proxy_cereal_box,cereal_box,T25,13,right,4,0.014754381962120533
policy_proxy_cereal_box,cereal_box,T25,13,right,5,0.008890431374311447
policy_proxy_cereal_box,cereal_box,T25,13,right,6,0.010262069292366505
policy_proxy_cereal_box,cereal_box,T25,13,right,7,0.0209309421479702
policy_proxy_cereal_box,cereal_box,T25,13,right,8,0.0134281599894166
policy_proxy_cereal_box,cereal_box,T25,13,right,9,0.022779054939746857
policy_proxy_cereal_box,cereal_box,T25,13,right,10,0.11870187520980835
policy_proxy_cereal_box,cereal_box,T25,14,left,1,0.023437555879354477
policy_proxy_cereal_box,cereal_box,T25,14,left,2,0.009043862111866474
policy_proxy_cereal_box,cereal_box,T25,14,left,3,0.007236103527247906
policy_proxy_cereal_box,cereal_box,T25,14,left,4,0.026466701179742813
policy_proxy_cereal_box,cereal_box,T25,14,left,5,0.011326964944601059
policy_proxy_cereal_box,cereal_box,T25,14,left,6,0.021093035116791725
policy_proxy_cereal_box,cereal_box,T25,14,left,7,0.08526990562677383
policy_proxy_cereal_box,cereal_box,T25,14,left,8,0.1201493889093399
policy_proxy_cereal_box,cereal_box,T25,14,left,9,0.1015244722366333
policy_proxy_cereal_box,cereal_box,T25,14,left,10,0.04041985049843788
policy_proxy_cereal_box,cereal_box,T25,14,right,1,0.02425035461783409
policy_proxy_cereal_box,cereal_box,T25,14,right,2,0.017777638509869576
policy_proxy_cereal_box,cereal_box,T25,14,right,3,0.008013281039893627
policy_proxy_cereal_box,cereal_box,T25,14,right,4,0.011273798532783985
policy_proxy_cereal_box,cereal_box,T25,14,right,5,0.023574311286211014
policy_proxy_cereal_box,cereal_box,T25,14,right,6,0.03103400580585003
policy_proxy_cereal_box,cereal_box,T25,14,right,7,0.0326765701174736
policy_proxy_cereal_box,cereal_box,T25,14,right,8,0.05561938136816025
policy_proxy_cereal_box,cereal_box,T25,14,right,9,0.03909294307231903
policy_proxy_cereal_box,cereal_box,T25,14,right,10,0.06300797313451767
policy_proxy_cereal_box,cereal_box,T25,15,left,1,0.039076849818229675
policy_proxy_cereal_box,cereal_box,T25,15,left,2,0.006462363991886377
policy_proxy_cereal_box,cereal_box,T25,15,left,3,0.008588933385908604
policy_proxy_cereal_box,cereal_box,T25,15,left,4,0.012720836326479912
policy_proxy_cereal_box,cereal_box,T25,15,left,5,0.038345471024513245
policy_proxy_cereal_box,cereal_box,T25,15,left,6,0.04050815850496292
policy_proxy_cereal_box,cereal_box,T25,15,left,7,0.11130643635988235
policy_proxy_cereal_box,cereal_box,T25,15,left,8,0.12437557429075241
policy_proxy_cereal_box,cereal_box,T25,15,left,9,0.05958793684840202
policy_proxy_cereal_box,cereal_box,T25,15,left,10,0.03191595897078514
policy_proxy_cereal_box,cereal_box,T25,15,right,1,0.02312234789133072
policy_proxy_cereal_box,cereal_box,T25,15,right,2,0.026899555698037148
policy_proxy_cereal_box,cereal_box,T25,15,right,3,0.008507619611918926
