run,task,config,kind,index,value
precise_6a_long_s1600,apple,T25,cv,0,0.27770662009716035
precise_6a_long_s1600,apple,T25,cv,1,0.2465529665350914
precise_6a_long_s1600,apple,T25,cv,2,0.17759046852588653
precise_6a_long_s1600,apple,T25,cv,3,0.10241553485393524
precise_6a_long_s1600,apple,T25,cv,4,0.17847023755311966
precise_6a_long_s1600,apple,T25,cv,5,0.17047035247087478
precise_6a_long_s1600,apple,T25,cv,6,0.09973036646842956
precise_6a_long_s1600,apple,T25,cv,7,0.21420893222093582
precise_6a_long_s1600,apple,T25,cv,8,0.11490554288029671
precise_6a_long_s1600,apple,T25,cv,9,0.24610851407051088
precise_6a_long_s1600,apple,T25,cv,10,0.027414702437818052
precise_6a_long_s1600,apple,T25,cv,11,0.15643480718135833
precise_6a_long_s1600,apple,T25,cv,12,0.18242724537849425
precise_6a_long_s1600,apple,T25,cv,13,0.04379984587430954
precise_6a_long_s1600,apple,T25,cv,14,0.10136757269501687
precise_6a_long_s1600,apple,T25,cv,15,0.17574692517518997
precise_6a_long_s1600,apple,T25,cv,16,0.29227148592472074
precise_6a_long_s1600,apple,T25,cv,17,0.29104357659816743
precise_6a_long_s1600,apple,T25,cv,18,0.027019776217639447
precise_6a_long_s1600,apple,T25,cv,19,0.2617137774825096
precise_6a_long_s1600,apple,T25,div,0,0.018642228096723557
precise_6a_long_s1600,apple,T25,div,1,0.02776273339986801
precise_6a_long_s1600,apple,T25,div,2,0.021427452564239502
precise_6a_long_s1600,apple,T25,div,3,0.02191176451742649
precise_6a_long_s1600,apple,T25,div,4,0.02390594407916069
precise_6a_long_s1600,apple,T25,div,5,0.02263631671667099
precise_6a_long_s1600,apple,S3b,cv,0,0.20033230781555175
precise_6a_long_s1600,apple,S3b,cv,1,0.24913352280855178
precise_6a_long_s1600,apple,S3b,cv,2,0.1629690110683441
precise_6a_long_s1600,apple,S3b,cv,3,0.17084498852491378
precise_6a_long_s1600,apple,S3b,cv,4,0.1587396577000618
precise_6a_long_s1600,apple,S3b,cv,5,0.12619734480977057
precise_6a_long_s1600,apple,S3b,cv,6,0.0871644638478756
precise_6a_long_s1600,apple,S3b,cv,7,0.14195311069488525
precise_6a_long_s1600,apple,S3b,cv,8,0.08811535388231277
precise_6a_long_s1600,apple,S3b,cv,9,0.19014762043952943
precise_6a_long_s1600,apple,S3b,cv,10,0.03889948725700378
precise_6a_long_s1600,apple,S3b,cv,11,0.10114125385880471
precise_6a_long_s1600,apple,S3b,cv,12,0.16018333286046982
precise_6a_long_s1600,apple,S3b,cv,13,0.04505328312516212
precise_6a_long_s1600,apple,S3b,cv,14,0.08383074402809143
precise_6a_long_s1600,apple,S3b,cv,15,0.15678789615631103
precise_6a_long_s1600,apple,S3b,cv,16,0.165803025662899
precise_6a_long_s1600,apple,S3b,cv,17,0.15579013675451278
precise_6a_long_s1600,apple,S3b,cv,18,0.0367922056466341
precise_6a_long_s1600,apple,S3b,cv,19,0.14265626966953276
precise_6a_long_s1600,apple,S3b,div,0,0.02389366738498211
precise_6a_long_s1600,apple,S3b,div,1,0.025063076987862587
precise_6a_long_s1600,apple,S3b,div,2,0.022508688271045685
precise_6a_long_s1600,apple,S3b,div,3,0.018115529790520668
precise_6a_long_s1600,apple,S3b,div,4,0.025342591106891632
precise_6a_long_s1600,apple,S3b,div,5,0.021586943417787552
