run,task,config,kind,index,value
precise_6a_cereal_box,cereal_box,H4b,cv,0,0.04495780505239964
precise_6a_cereal_box,cereal_box,H4b,cv,1,0.039308196306228636
precise_6a_cereal_box,cereal_box,H4b,cv,2,0.028823510557413102
precise_6a_cereal_box,cereal_box,H4b,cv,3,0.027747617103159428
precise_6a_cereal_box,cereal_box,H4b,cv,4,0.04013360403478146
precise_6a_cereal_box,cereal_box,H4b,cv,5,0.051686201989650724
precise_6a_cereal_box,cereal_box,H4b,cv,6,0.05146643593907356
precise_6a_cereal_box,cereal_box,H4b,cv,7,0.03892352618277073
precise_6a_cereal_box,cereal_box,H4b,cv,8,0.02873357217758894
precise_6a_cereal_box,cereal_box,H4b,cv,9,0.04282648228108883
precise_6a_cereal_box,cereal_box,H4b,cv,10,0.03825826160609722
precise_6a_cereal_box,cereal_box,H4b,cv,11,0.044792386889457705
precise_6a_cereal_box,cereal_box,H4b,cv,12,0.04230882339179516
precise_6a_cereal_box,cereal_box,H4b,cv,13,0.03780754618346691
precise_6a_cereal_box,cereal_box,H4b,cv,14,0.04126754365861416
precise_6a_cereal_box,cereal_box,H4b,cv,15,0.03871553596109152
precise_6a_cereal_box,cereal_box,H4b,cv,16,0.0534575317054987
precise_6a_cereal_box,cereal_box,H4b,cv,17,0.04690214432775974
precise_6a_cereal_box,cereal_box,H4b,cv,18,0.036823156662285327
precise_6a_cereal_box,cereal_box,H4b,cv,19,0.04097675830125809
precise_6a_cereal_box,cereal_box,H4b,div,0,0.018249636515975
precise_6a_cereal_box,cereal_box,H4b,div,1,0.016814187169075012
precise_6a_cereal_box,cereal_box,H4b,div,2,0.018132206052541733
precise_6a_cereal_box,cereal_box,H4b,div,3,0.018895350396633148
precise_6a_cereal_box,cereal_box,H4b,div,4,0.017824504524469376
precise_6a_cereal_box,cereal_box,H4b,div,5,0.018330732360482216
