run,task,config,kind,index,value
precise_6a_long_s2400,apple,T25,cv,0,0.27770662009716035
precise_6a_long_s2400,apple,T25,cv,1,0.2465529665350914
precise_6a_long_s2400,apple,T25,cv,2,0.17759046852588653
precise_6a_long_s2400,apple,T25,cv,3,0.10241553485393524
precise_6a_long_s2400,apple,T25,cv,4,0.17847023755311966
precise_6a_long_s2400,apple,T25,cv,5,0.17047035247087478
precise_6a_long_s2400,apple,T25,cv,6,0.09973036646842956
precise_6a_long_s2400,apple,T25,cv,7,0.21420893222093582
precise_6a_long_s2400,apple,T25,cv,8,0.11490554288029671
precise_6a_long_s2400,apple,T25,cv,9,0.24610851407051088
precise_6a_long_s2400,apple,T25,cv,10,0.027414702437818052
precise_6a_long_s2400,apple,T25,cv,11,0.15643480718135833
precise_6a_long_s2400,apple,T25,cv,12,0.18242724537849425
precise_6a_long_s2400,apple,T25,cv,13,0.04379984587430954
precise_6a_long_s2400,apple,T25,cv,14,0.10136757269501687
precise_6a_long_s2400,apple,T25,cv,15,0.17574692517518997
precise_6a_long_s2400,apple,T25,cv,16,0.29227148592472074
precise_6a_long_s2400,apple,T25,cv,17,0.29104357659816743
precise_6a_long_s2400,apple,T25,cv,18,0.027019776217639447
precise_6a_long_s2400,apple,T25,cv,19,0.2617137774825096
precise_6a_long_s2400,apple,T25,div,0,0.018642228096723557
precise_6a_long_s2400,apple,T25,div,1,0.02776273339986801
precise_6a_long_s2400,apple,T25,div,2,0.021427452564239502
precise_6a_long_s2400,apple,T25,div,3,0.02191176451742649
precise_6a_long_s2400,apple,T25,div,4,0.02390594407916069
precise_6a_long_s2400,apple,T25,div,5,0.02263631671667099
precise_6a_long_s2400,apple,S3b,cv,0,0.22344305366277695
precise_6a_long_s2400,apple,S3b,cv,1,0.22852887213230133
precise_6a_long_s2400,apple,S3b,cv,2,0.1838814303278923
precise_6a_long_s2400,apple,S3b,cv,3,0.0960483580827713
precise_6a_long_s2400,apple,S3b,cv,4,0.19430240839719773
precise_6a_long_s2400,apple,S3b,cv,5,0.08311643078923225
precise_6a_long_s2400,apple,S3b,cv,6,0.08311044722795487
precise_6a_long_s2400,apple,S3b,cv,7,0.1705098420381546
precise_6a_long_s2400,apple,S3b,cv,8,0.07988637462258338
precise_6a_long_s2400,apple,S3b,cv,9,0.22636907398700715
precise_6a_long_s2400,apple,S3b,cv,10,0.046077067777514455
precise_6a_long_s2400,apple,S3b,cv,11,0.12080966755747795
precise_6a_long_s2400,apple,S3b,cv,12,0.17312847673892975
precise_6a_long_s2400,apple,S3b,cv,13,0.04528011009097099
precise_6a_long_s2400,apple,S3b,cv,14,0.0812329888343811
precise_6a_long_s2400,apple,S3b,cv,15,0.1744739979505539
precise_6a_long_s2400,apple,S3b,cv,16,0.15704239457845687
precise_6a_long_s2400,apple,S3b,cv,17,0.15375523120164872
precise_6a_long_s2400,apple,S3b,cv,18,0.04023543894290924
precise_6a_long_s2400,apple,S3b,cv,19,0.15929779410362244
precise_6a_long_s2400,apple,S3b,div,0,0.027672408148646355
precise_6a_long_s2400,apple,S3b,div,1,0.02493530511856079
precise_6a_long_s2400,apple,S3b,div,2,0.02412303350865841
precise_6a_long_s2400,apple,S3b,div,3,0.01966279372572899
precise_6a_long_s2400,apple,S3b,div,4,0.028551200404763222
precise_6a_long_s2400,apple,S3b,div,5,0.020295720547437668
