AbsRel,AbsRel_L,AbsRel_R,LPIPS,PSNR,batch,config,run,s_per_gen_eval_harness,sharp,task,view
0.06829556077718735,0.06829556077718735,,0.12427914142608643,19.79554557800293,0,T25,precise_6a_6d_s2000,24.85801910531932,0.012070391327142715,apple,left
0.09365631639957428,,0.09365631639957428,0.14327925443649292,17.60972785949707,0,T25,precise_6a_6d_s2000,24.85801910531932,0.018229050561785698,apple,right
0.13254167139530182,0.13254167139530182,,0.16669109463691711,18.670154571533203,1,T25,precise_6a_6d_s2000,24.85801910531932,0.011677535250782967,apple,left
0.035332728177309036,,0.035332728177309036,0.1280522495508194,20.568553924560547,1,T25,precise_6a_6d_s2000,24.85801910531932,0.00908167939633131,apple,right
0.17294447124004364,0.17294447124004364,,0.17097380757331848,18.267578125,2,T25,precise_6a_6d_s2000,24.85801910531932,0.011256358586251736,apple,left
0.06661871820688248,,0.06661871820688248,0.12465019524097443,19.603469848632812,2,T25,precise_6a_6d_s2000,24.85801910531932,0.015149086713790894,apple,right
0.04891962930560112,0.04891962930560112,,0.13181322813034058,18.896129608154297,3,T25,precise_6a_6d_s2000,24.85801910531932,0.014327803626656532,apple,left
0.07890679687261581,,0.07890679687261581,0.1372329294681549,21.311756134033203,3,T25,precise_6a_6d_s2000,24.85801910531932,0.008685787208378315,apple,right
0.0635330006480217,0.0635330006480217,,0.11302127689123154,19.43311882019043,4,T25,precise_6a_6d_s2000,24.85801910531932,0.015113688074052334,apple,left
0.07568608969449997,,0.07568608969449997,0.13068066537380219,20.80959701538086,4,T25,precise_6a_6d_s2000,24.85801910531932,0.011614738963544369,apple,right
0.04920467361807823,0.04920467361807823,,0.1066967248916626,22.64112091064453,5,T25,precise_6a_6d_s2000,24.85801910531932,0.009773737750947475,apple,left
0.07312428206205368,,0.07312428206205368,0.08474333584308624,22.84206199645996,5,T25,precise_6a_6d_s2000,24.85801910531932,0.011908221058547497,apple,right
0.10148517042398453,0.10148517042398453,,0.13399305939674377,19.86165428161621,6,T25,precise_6a_6d_s2000,24.85801910531932,0.008186266757547855,apple,left
0.05456388369202614,,0.05456388369202614,0.1077185794711113,19.69851303100586,6,T25,precise_6a_6d_s2000,24.85801910531932,0.015060468576848507,apple,right
0.0495433434844017,0.0495433434844017,,0.12299080193042755,20.12120246887207,7,T25,precise_6a_6d_s2000,24.85801910531932,0.009064883925020695,apple,left
0.0655728206038475,,0.0655728206038475,0.1164330393075943,20.689922332763672,7,T25,precise_6a_6d_s2000,24.85801910531932,0.016577808186411858,apple,right
0.06959819793701172,0.06959819793701172,,0.13148002326488495,20.430152893066406,8,T25,precise_6a_6d_s2000,24.85801910531932,0.008835561573505402,apple,left
0.047319911420345306,,0.047319911420345306,0.09495493024587631,20.47117042541504,8,T25,precise_6a_6d_s2000,24.85801910531932,0.011756009422242641,apple,right
0.04730585590004921,0.04730585590004921,,0.13058972358703613,18.795408248901367,9,T25,precise_6a_6d_s2000,24.85801910531932,0.015862559899687767,apple,left
0.053459685295820236,,0.053459685295820236,0.10749232769012451,21.359460830688477,9,T25,precise_6a_6d_s2000,24.85801910531932,0.00978891085833311,apple,right
0.04630456119775772,0.04630456119775772,,0.08569760620594025,22.21885871887207,10,T25,precise_6a_6d_s2000,24.85801910531932,0.014885753393173218,apple,left
0.03849312290549278,,0.03849312290549278,0.08197887986898422,22.403581619262695,10,T25,precise_6a_6d_s2000,24.85801910531932,0.018417729064822197,apple,right
0.0914301946759224,0.0914301946759224,,0.15906716883182526,20.414867401123047,11,T25,precise_6a_6d_s2000,24.85801910531932,0.008662177249789238,apple,left
0.09976039081811905,,0.09976039081811905,0.20287127792835236,17.471946716308594,11,T25,precise_6a_6d_s2000,24.85801910531932,0.011028498411178589,apple,right
0.036961693316698074,0.036961693316698074,,0.07881230115890503,22.92047691345215,12,T25,precise_6a_6d_s2000,24.85801910531932,0.018848789855837822,apple,left
0.0707547515630722,,0.0707547515630722,0.10355112701654434,21.777259826660156,12,T25,precise_6a_6d_s2000,24.85801910531932,0.009322131983935833,apple,right
0.03857817500829697,0.03857817500829697,,0.08401355892419815,22.24596405029297,13,T25,precise_6a_6d_s2000,24.85801910531932,0.018834637477993965,apple,left
0.04687141254544258,,0.04687141254544258,0.08182211220264435,22.99635124206543,13,T25,precise_6a_6d_s2000,24.85801910531932,0.01487684901803732,apple,right
0.067071832716465,0.067071832716465,,0.12212562561035156,20.66644859313965,14,T25,precise_6a_6d_s2000,24.85801910531932,0.008502930402755737,apple,left
0.08647220581769943,,0.08647220581769943,0.08197887986898422,22.403581619262695,14,T25,precise_6a_6d_s2000,24.85801910531932,0.018417729064822197,apple,right
0.044446852058172226,0.044446852058172226,,0.09213866293430328,21.549348831176758,15,T25,precise_6a_6d_s2000,24.85801910531932,0.018849043175578117,apple,left
0.07925233244895935,,0.07925233244895935,0.12445362657308578,19.9779109954834,15,T25,precise_6a_6d_s2000,24.85801910531932,0.009323212318122387,apple,right
0.04613662511110306,0.04613662511110306,,0.08816774934530258,21.54470443725586,16,T25,precise_6a_6d_s2000,24.85801910531932,0.019124260172247887,apple,left
0.07168499380350113,,0.07168499380350113,0.15300743281841278,19.152450561523438,16,T25,precise_6a_6d_s2000,24.85801910531932,0.011742637492716312,apple,right
0.04623189941048622,0.04623189941048622,,0.08796373754739761,21.478662490844727,17,T25,precise_6a_6d_s2000,24.85801910531932,0.018912341445684433,apple,left
0.07217039912939072,,0.07217039912939072,0.16958776116371155,18.524578094482422,17,T25,precise_6a_6d_s2000,24.85801910531932,0.011760084889829159,apple,right
0.060302734375,0.060302734375,,0.08791527897119522,21.79433822631836,18,T25,precise_6a_6d_s2000,24.85801910531932,0.015174034051597118,apple,left
0.03218640387058258,,0.03218640387058258,0.07800187170505524,22.50615882873535,18,T25,precise_6a_6d_s2000,24.85801910531932,0.018633892759680748,apple,right
0.06554318964481354,0.06554318964481354,,0.08872425556182861,21.52886962890625,19,T25,precise_6a_6d_s2000,24.85801910531932,0.015080769546329975,apple,left
0.06828636676073074,,0.06828636676073074,0.15807531774044037,19.237451553344727,19,T25,precise_6a_6d_s2000,24.85801910531932,0.011538169346749783,apple,right
0.09422866255044937,0.09422866255044937,,0.1537933349609375,19.816024780273438,0,S3,precise_6a_6d_s2000,4.357258319854736,0.009799415245652199,apple,left
0.15243297815322876,,0.15243297815322876,0.15133659541606903,18.30739974975586,0,S3,precise_6a_6d_s2000,4.357258319854736,0.017004406079649925,apple,right
0.1324390023946762,0.1324390023946762,,0.19956977665424347,18.64751434326172,1,S3,precise_6a_6d_s2000,4.357258319854736,0.008788195438683033,apple,left
0.09237980842590332,,0.09237980842590332,0.1429489105939865,21.25480842590332,1,S3,precise_6a_6d_s2000,4.357258319854736,0.006310980301350355,apple,right
0.17743319272994995,0.17743319272994995,,0.21021588146686554,18.570667266845703,2,S3,precise_6a_6d_s2000,4.357258319854736,0.00839484203606844,apple,left
0.1292106956243515,,0.1292106956243515,0.14906468987464905,19.337400436401367,2,S3,precise_6a_6d_s2000,4.357258319854736,0.011459598317742348,apple,right
0.10687466710805893,0.10687466710805893,,0.17380324006080627,19.2949161529541,3,S3,precise_6a_6d_s2000,4.357258319854736,0.010980031453073025,apple,left
0.1654396653175354,,0.1654396653175354,0.17998458445072174,21.252212524414062,3,S3,precise_6a_6d_s2000,4.357258319854736,0.007433232851326466,apple,right
0.09698519855737686,0.09698519855737686,,0.14228934049606323,19.277511596679688,4,S3,precise_6a_6d_s2000,4.357258319854736,0.012111864052712917,apple,left
0.08662345260381699,,0.08662345260381699,0.15394125878810883,20.517017364501953,4,S3,precise_6a_6d_s2000,4.357258319854736,0.010035631246864796,apple,right
0.06287366896867752,0.06287366896867752,,0.14415498077869415,21.4584903717041,5,S3,precise_6a_6d_s2000,4.357258319854736,0.009299847297370434,apple,left
0.06853170692920685,,0.06853170692920685,0.12270089238882065,22.573219299316406,5,S3,precise_6a_6d_s2000,4.357258319854736,0.009299088269472122,apple,right
0.1453520506620407,0.1453520506620407,,0.17922106385231018,19.65032196044922,6,S3,precise_6a_6d_s2000,4.357258319854736,0.005321811884641647,apple,left
0.22497153282165527,,0.22497153282165527,0.12999533116817474,19.346134185791016,6,S3,precise_6a_6d_s2000,4.357258319854736,0.012739392928779125,apple,right
0.07735203951597214,0.07735203951597214,,0.13799849152565002,20.153200149536133,7,S3,precise_6a_6d_s2000,4.357258319854736,0.006624836008995771,apple,left
0.0653216615319252,,0.0653216615319252,0.1462792307138443,20.413562774658203,7,S3,precise_6a_6d_s2000,4.357258319854736,0.01524742878973484,apple,right
0.08211533725261688,0.08211533725261688,,0.18192598223686218,20.29229164123535,8,S3,precise_6a_6d_s2000,4.357258319854736,0.006574968341737986,apple,left
0.11512940376996994,,0.11512940376996994,0.14789438247680664,19.455276489257812,8,S3,precise_6a_6d_s2000,4.357258319854736,0.008343701250851154,apple,right
0.07390361279249191,0.07390361279249191,,0.16792528331279755,18.866199493408203,9,S3,precise_6a_6d_s2000,4.357258319854736,0.013307148590683937,apple,left
0.08943042904138565,,0.08943042904138565,0.130579873919487,21.22937774658203,9,S3,precise_6a_6d_s2000,4.357258319854736,0.0076410905458033085,apple,right
0.07321390509605408,0.07321390509605408,,0.11663824319839478,21.464441299438477,10,S3,precise_6a_6d_s2000,4.357258319854736,0.012727931141853333,apple,left
