run,task,config,kind,index,value
precise_6a_6d_s3200,apple,T25,cv,0,0.27770662009716035
precise_6a_6d_s3200,apple,T25,cv,1,0.2465529665350914
precise_6a_6d_s3200,apple,T25,cv,2,0.17759046852588653
precise_6a_6d_s3200,apple,T25,cv,3,0.10241553485393524
precise_6a_6d_s3200,apple,T25,cv,4,0.17847023755311966
precise_6a_6d_s3200,apple,T25,cv,5,0.17047035247087478
precise_6a_6d_s3200,apple,T25,cv,6,0.09973036646842956
precise_6a_6d_s3200,apple,T25,cv,7,0.21420893222093582
precise_6a_6d_s3200,apple,T25,cv,8,0.11490554288029671
precise_6a_6d_s3200,apple,T25,cv,9,0.24610851407051088
precise_6a_6d_s3200,apple,T25,cv,10,0.027414702437818052
precise_6a_6d_s3200,apple,T25,cv,11,0.15643480718135833
precise_6a_6d_s3200,apple,T25,cv,12,0.18242724537849425
precise_6a_6d_s3200,apple,T25,cv,13,0.04379984587430954
precise_6a_6d_s3200,apple,T25,cv,14,0.10136757269501687
precise_6a_6d_s3200,apple,T25,cv,15,0.17574692517518997
precise_6a_6d_s3200,apple,T25,cv,16,0.29227148592472074
precise_6a_6d_s3200,apple,T25,cv,17,0.29104357659816743
precise_6a_6d_s3200,apple,T25,cv,18,0.027019776217639447
precise_6a_6d_s3200,apple,T25,cv,19,0.2617137774825096
precise_6a_6d_s3200,apple,T25,div,0,0.018642228096723557
precise_6a_6d_s3200,apple,T25,div,1,0.02776273339986801
precise_6a_6d_s3200,apple,T25,div,2,0.021427452564239502
precise_6a_6d_s3200,apple,T25,div,3,0.02191176451742649
precise_6a_6d_s3200,apple,T25,div,4,0.02390594407916069
precise_6a_6d_s3200,apple,T25,div,5,0.02263631671667099
precise_6a_6d_s3200,apple,S3,cv,0,0.23703106343746186
precise_6a_6d_s3200,apple,S3,cv,1,0.2689259871840477
precise_6a_6d_s3200,apple,S3,cv,2,0.19589741826057433
precise_6a_6d_s3200,apple,S3,cv,3,0.23785524517297746
precise_6a_6d_s3200,apple,S3,cv,4,0.2030495285987854
precise_6a_6d_s3200,apple,S3,cv,5,0.17045566737651824
precise_6a_6d_s3200,apple,S3,cv,6,0.15404098406434058
precise_6a_6d_s3200,apple,S3,cv,7,0.20254565626382828
precise_6a_6d_s3200,apple,S3,cv,8,0.1977756977081299
precise_6a_6d_s3200,apple,S3,cv,9,0.24773554354906083
precise_6a_6d_s3200,apple,S3,cv,10,0.03390960395336151
precise_6a_6d_s3200,apple,S3,cv,11,0.1447049245238304
precise_6a_6d_s3200,apple,S3,cv,12,0.20526534914970399
precise_6a_6d_s3200,apple,S3,cv,13,0.06139782145619392
precise_6a_6d_s3200,apple,S3,cv,14,0.12495818138122558
precise_6a_6d_s3200,apple,S3,cv,15,0.20823332965373992
precise_6a_6d_s3200,apple,S3,cv,16,0.2540301337838173
precise_6a_6d_s3200,apple,S3,cv,17,0.2636157751083374
precise_6a_6d_s3200,apple,S3,cv,18,0.03157531451433897
precise_6a_6d_s3200,apple,S3,cv,19,0.2493457615375519
precise_6a_6d_s3200,apple,S3,div,0,0.02153078280389309
precise_6a_6d_s3200,apple,S3,div,1,0.02277962863445282
precise_6a_6d_s3200,apple,S3,div,2,0.021527977660298347
precise_6a_6d_s3200,apple,S3,div,3,0.01819850318133831
precise_6a_6d_s3200,apple,S3,div,4,0.02445940114557743
precise_6a_6d_s3200,apple,S3,div,5,0.019235694780945778
precise_6a_6d_s3200,apple,S3b,cv,0,0.23542113453149796
precise_6a_6d_s3200,apple,S3b,cv,1,0.25973238199949267
precise_6a_6d_s3200,apple,S3b,cv,2,0.1883753389120102
precise_6a_6d_s3200,apple,S3b,cv,3,0.2266086757183075
precise_6a_6d_s3200,apple,S3b,cv,4,0.2023460015654564
precise_6a_6d_s3200,apple,S3b,cv,5,0.1677810311317444
precise_6a_6d_s3200,apple,S3b,cv,6,0.1323898531496525
precise_6a_6d_s3200,apple,S3b,cv,7,0.20951883345842362
precise_6a_6d_s3200,apple,S3b,cv,8,0.1829744279384613
precise_6a_6d_s3200,apple,S3b,cv,9,0.23832666575908662
precise_6a_6d_s3200,apple,S3b,cv,10,0.03246898762881756
precise_6a_6d_s3200,apple,S3b,cv,11,0.1455481931567192
precise_6a_6d_s3200,apple,S3b,cv,12,0.20954010188579558
precise_6a_6d_s3200,apple,S3b,cv,13,0.06020052917301655
precise_6a_6d_s3200,apple,S3b,cv,14,0.09622491970658302
precise_6a_6d_s3200,apple,S3b,cv,15,0.21310964226722717
precise_6a_6d_s3200,apple,S3b,cv,16,0.26600592881441115
precise_6a_6d_s3200,apple,S3b,cv,17,0.26918815076351166
precise_6a_6d_s3200,apple,S3b,cv,18,0.030726862512528895
precise_6a_6d_s3200,apple,S3b,cv,19,0.25073157995939255
precise_6a_6d_s3200,apple,S3b,div,0,0.02153078280389309
precise_6a_6d_s3200,apple,S3b,div,1,0.02277962863445282
precise_6a_6d_s3200,apple,S3b,div,2,0.021527977660298347
precise_6a_6d_s3200,apple,S3b,div,3,0.01819850318133831
precise_6a_6d_s3200,apple,S3b,div,4,0.02445940114557743
precise_6a_6d_s3200,apple,S3b,div,5,0.019235694780945778
