AbsRel,AbsRel_L,AbsRel_R,LPIPS,PSNR,batch,config,run,s_per_gen_eval_harness,sharp,task,view
0.06829556077718735,0.06829556077718735,,0.12427914142608643,19.79554557800293,0,T25,precise_6a_long_s3200,26.09130052040363,0.012070391327142715,apple,left
0.09365631639957428,,0.09365631639957428,0.14327925443649292,17.60972785949707,0,T25,precise_6a_long_s3200,26.09130052040363,0.018229050561785698,apple,right
0.13254167139530182,0.13254167139530182,,0.16669109463691711,18.670154571533203,1,T25,precise_6a_long_s3200,26.09130052040363,0.011677535250782967,apple,left
0.035332728177309036,,0.035332728177309036,0.1280522495508194,20.568553924560547,1,T25,precise_6a_long_s3200,26.09130052040363,0.00908167939633131,apple,right
0.17294447124004364,0.17294447124004364,,0.17097380757331848,18.267578125,2,T25,precise_6a_long_s3200,26.09130052040363,0.011256358586251736,apple,left
0.06661871820688248,,0.06661871820688248,0.12465019524097443,19.603469848632812,2,T25,precise_6a_long_s3200,26.09130052040363,0.015149086713790894,apple,right
0.04891962930560112,0.04891962930560112,,0.13181322813034058,18.896129608154297,3,T25,precise_6a_long_s3200,26.09130052040363,0.014327803626656532,apple,left
0.07890679687261581,,0.07890679687261581,0.1372329294681549,21.311756134033203,3,T25,precise_6a_long_s3200,26.09130052040363,0.008685787208378315,apple,right
0.0635330006480217,0.0635330006480217,,0.11302127689123154,19.43311882019043,4,T25,precise_6a_long_s3200,26.09130052040363,0.015113688074052334,apple,left
0.07568608969449997,,0.07568608969449997,0.13068066537380219,20.80959701538086,4,T25,precise_6a_long_s3200,26.09130052040363,0.011614738963544369,apple,right
0.04920467361807823,0.04920467361807823,,0.1066967248916626,22.64112091064453,5,T25,precise_6a_long_s3200,26.09130052040363,0.009773737750947475,apple,left
0.07312428206205368,,0.07312428206205368,0.08474333584308624,22.84206199645996,5,T25,precise_6a_long_s3200,26.09130052040363,0.011908221058547497,apple,right
0.10148517042398453,0.10148517042398453,,0.13399305939674377,19.86165428161621,6,T25,precise_6a_long_s3200,26.09130052040363,0.008186266757547855,apple,left
0.05456388369202614,,0.05456388369202614,0.1077185794711113,19.69851303100586,6,T25,precise_6a_long_s3200,26.09130052040363,0.015060468576848507,apple,right
0.0495433434844017,0.0495433434844017,,0.12299080193042755,20.12120246887207,7,T25,precise_6a_long_s3200,26.09130052040363,0.009064883925020695,apple,left
0.0655728206038475,,0.0655728206038475,0.1164330393075943,20.689922332763672,7,T25,precise_6a_long_s3200,26.09130052040363,0.016577808186411858,apple,right
0.06959819793701172,0.06959819793701172,,0.13148002326488495,20.430152893066406,8,T25,precise_6a_long_s3200,26.09130052040363,0.008835561573505402,apple,left
0.047319911420345306,,0.047319911420345306,0.09495493024587631,20.47117042541504,8,T25,precise_6a_long_s3200,26.09130052040363,0.011756009422242641,apple,right
0.04730585590004921,0.04730585590004921,,0.13058972358703613,18.795408248901367,9,T25,precise_6a_long_s3200,26.09130052040363,0.015862559899687767,apple,left
0.053459685295820236,,0.053459685295820236,0.10749232769012451,21.359460830688477,9,T25,precise_6a_long_s3200,26.09130052040363,0.00978891085833311,apple,right
0.04630456119775772,0.04630456119775772,,0.08569760620594025,22.21885871887207,10,T25,precise_6a_long_s3200,26.09130052040363,0.014885753393173218,apple,left
0.03849312290549278,,0.03849312290549278,0.08197887986898422,22.403581619262695,10,T25,precise_6a_long_s3200,26.09130052040363,0.018417729064822197,apple,right
0.0914301946759224,0.0914301946759224,,0.15906716883182526,20.414867401123047,11,T25,precise_6a_long_s3200,26.09130052040363,0.008662177249789238,apple,left
0.09976039081811905,,0.09976039081811905,0.20287127792835236,17.471946716308594,11,T25,precise_6a_long_s3200,26.09130052040363,0.011028498411178589,apple,right
0.036961693316698074,0.036961693316698074,,0.07881230115890503,22.92047691345215,12,T25,precise_6a_long_s3200,26.09130052040363,0.018848789855837822,apple,left
0.0707547515630722,,0.0707547515630722,0.10355112701654434,21.777259826660156,12,T25,precise_6a_long_s3200,26.09130052040363,0.009322131983935833,apple,right
0.03857817500829697,0.03857817500829697,,0.08401355892419815,22.24596405029297,13,T25,precise_6a_long_s3200,26.09130052040363,0.018834637477993965,apple,left
0.04687141254544258,,0.04687141254544258,0.08182211220264435,22.99635124206543,13,T25,precise_6a_long_s3200,26.09130052040363,0.01487684901803732,apple,right
0.067071832716465,0.067071832716465,,0.12212562561035156,20.66644859313965,14,T25,precise_6a_long_s3200,26.09130052040363,0.008502930402755737,apple,left
0.08647220581769943,,0.08647220581769943,0.08197887986898422,22.403581619262695,14,T25,precise_6a_long_s3200,26.09130052040363,0.018417729064822197,apple,right
0.044446852058172226,0.044446852058172226,,0.09213866293430328,21.549348831176758,15,T25,precise_6a_long_s3200,26.09130052040363,0.018849043175578117,apple,left
0.07925233244895935,,0.07925233244895935,0.12445362657308578,19.9779109954834,15,T25,precise_6a_long_s3200,26.09130052040363,0.009323212318122387,apple,right
0.04613662511110306,0.04613662511110306,,0.08816774934530258,21.54470443725586,16,T25,precise_6a_long_s3200,26.09130052040363,0.019124260172247887,apple,left
0.07168499380350113,,0.07168499380350113,0.15300743281841278,19.152450561523438,16,T25,precise_6a_long_s3200,26.09130052040363,0.011742637492716312,apple,right
0.04623189941048622,0.04623189941048622,,0.08796373754739761,21.478662490844727,17,T25,precise_6a_long_s3200,26.09130052040363,0.018912341445684433,apple,left
0.07217039912939072,,0.07217039912939072,0.16958776116371155,18.524578094482422,17,T25,precise_6a_long_s3200,26.09130052040363,0.011760084889829159,apple,right
0.060302734375,0.060302734375,,0.08791527897119522,21.79433822631836,18,T25,precise_6a_long_s3200,26.09130052040363,0.015174034051597118,apple,left
0.03218640387058258,,0.03218640387058258,0.07800187170505524,22.50615882873535,18,T25,precise_6a_long_s3200,26.09130052040363,0.018633892759680748,apple,right
0.06554318964481354,0.06554318964481354,,0.08872425556182861,21.52886962890625,19,T25,precise_6a_long_s3200,26.09130052040363,0.015080769546329975,apple,left
0.06828636676073074,,0.06828636676073074,0.15807531774044037,19.237451553344727,19,T25,precise_6a_long_s3200,26.09130052040363,0.011538169346749783,apple,right
0.08269480615854263,0.08269480615854263,,0.14896667003631592,19.022069931030273,0,S3b,precise_6a_long_s3200,4.357045124317038,0.01502941269427538,apple,left
0.12185317277908325,,0.12185317277908325,0.15116560459136963,17.492984771728516,0,S3b,precise_6a_long_s3200,4.357045124317038,0.022703146561980247,apple,right
0.1092175543308258,0.1092175543308258,,0.18508009612560272,18.095300674438477,1,S3b,precise_6a_long_s3200,4.357045124317038,0.013233432546257973,apple,left
0.04711689427495003,,0.04711689427495003,0.1351364701986313,20.447509765625,1,S3b,precise_6a_long_s3200,4.357045124317038,0.010362527333199978,apple,right
0.11353924870491028,0.11353924870491028,,0.19281914830207825,17.79680061340332,2,S3b,precise_6a_long_s3200,4.357045124317038,0.013659851625561714,apple,left
0.06631902605295181,,0.06631902605295181,0.1327742636203766,19.271329879760742,2,S3b,precise_6a_long_s3200,4.357045124317038,0.016542693600058556,apple,right
0.07179141789674759,0.07179141789674759,,0.157634899020195,18.139482498168945,3,S3b,precise_6a_long_s3200,4.357045124317038,0.016334835439920425,apple,left
0.10943100601434708,,0.10943100601434708,0.17022733390331268,20.299577713012695,3,S3b,precise_6a_long_s3200,4.357045124317038,0.011249086819589138,apple,right
0.057137906551361084,0.057137906551361084,,0.12898372113704681,19.314205169677734,4,S3b,precise_6a_long_s3200,4.357045124317038,0.016599083319306374,apple,left
0.11597052216529846,,0.11597052216529846,0.14989624917507172,19.75674819946289,4,S3b,precise_6a_long_s3200,4.357045124317038,0.014764311723411083,apple,right
0.05181165039539337,0.05181165039539337,,0.13927589356899261,21.215572357177734,5,S3b,precise_6a_long_s3200,4.357045124317038,0.014268504455685616,apple,left
0.07073751837015152,,0.07073751837015152,0.09707651287317276,23.190776824951172,5,S3b,precise_6a_long_s3200,4.357045124317038,0.013560590334236622,apple,right
0.06538106501102448,0.06538106501102448,,0.16368268430233002,19.358356475830078,6,S3b,precise_6a_long_s3200,4.357045124317038,0.00923948734998703,apple,left
0.08302311599254608,,0.08302311599254608,0.12475426495075226,19.003507614135742,6,S3b,precise_6a_long_s3200,4.357045124317038,0.01700853370130062,apple,right
0.06377451121807098,0.06377451121807098,,0.14089886844158173,19.242385864257812,7,S3b,precise_6a_long_s3200,4.357045124317038,0.01106747891753912,apple,left
0.08089274168014526,,0.08089274168014526,0.1394750475883484,19.907489776611328,7,S3b,precise_6a_long_s3200,4.357045124317038,0.019802113994956017,apple,right
0.056811634451150894,0.056811634451150894,,0.16759897768497467,19.97707176208496,8,S3b,precise_6a_long_s3200,4.357045124317038,0.011774989776313305,apple,left
0.05762645974755287,,0.05762645974755287,0.1396065205335617,18.27119255065918,8,S3b,precise_6a_long_s3200,4.357045124317038,0.014109015464782715,apple,right
0.06043953821063042,0.06043953821063042,,0.15415318310260773,18.49500846862793,9,S3b,precise_6a_long_s3200,4.357045124317038,0.018498871475458145,apple,left
0.0632973238825798,,0.0632973238825798,0.13588391244411469,20.17911148071289,9,S3b,precise_6a_long_s3200,4.357045124317038,0.012479236349463463,apple,right
0.05100797861814499,0.05100797861814499,,0.10471785068511963,21.699848175048828,10,S3b,precise_6a_long_s3200,4.357045124317038,0.016784707084298134,apple,left
0.06591105461120605,,0.06591105461120605,0.10132701694965363,21.673994064331055,10,S3b,precise_6a_long_s3200,4.357045124317038,0.02145431749522686,apple,right
0.10643977671861649,0.10643977671861649,,0.18604080379009247,19.3150577545166,11,S3b,precise_6a_long_s3200,4.357045124317038,0.012392647564411163,apple,left
0.15999369323253632,,0.15999369323253632,0.216947540640831,17.428955078125,11,S3b,precise_6a_long_s3200,4.357045124317038,0.0146514642983675,apple,right
0.04725908860564232,0.04725908860564232,,0.10211377590894699,21.430023193359375,12,S3b,precise_6a_long_s3200,4.357045124317038,0.02105775848031044,apple,left
0.0662277340888977,,0.0662277340888977,0.12085261195898056,22.147457122802734,12,S3b,precise_6a_long_s3200,4.357045124317038,0.009851339273154736,apple,right
0.049773264676332474,0.049773264676332474,,0.10420673340559006,21.5914249420166,13,S3b,precise_6a_long_s3200,4.357045124317038,0.021749569103121758,apple,left
0.04605336859822273,,0.04605336859822273,0.09598131477832794,22.556955337524414,13,S3b,precise_6a_long_s3200,4.357045124317038,0.01668716035783291,apple,right
0.049806058406829834,0.049806058406829834,,0.14020617306232452,20.557361602783203,14,S3b,precise_6a_long_s3200,4.357045124317038,0.010381019674241543,apple,left
0.09459029138088226,,0.09459029138088226,0.10132701694965363,21.673994064331055,14,S3b,precise_6a_long_s3200,4.357045124317038,0.02145431749522686,apple,right
0.05169198289513588,0.05169198289513588,,0.10328312963247299,21.38618278503418,15,S3b,precise_6a_long_s3200,4.357045124317038,0.02109157294034958,apple,left
0.08107230067253113,,0.08107230067253113,0.13774433732032776,20.42469024658203,15,S3b,precise_6a_long_s3200,4.357045124317038,0.009879914112389088,apple,right
0.0510597862303257,0.0510597862303257,,0.10333462804555893,21.103801727294922,16,S3b,precise_6a_long_s3200,4.357045124317038,0.021711353212594986,apple,left
0.06969128549098969,,0.06969128549098969,0.16597090661525726,18.942161560058594,16,S3b,precise_6a_long_s3200,4.357045124317038,0.013642871752381325,apple,right
0.048077963292598724,0.048077963292598724,,0.10699257999658585,20.808734893798828,17,S3b,precise_6a_long_s3200,4.357045124317038,0.021264558658003807,apple,left
0.07391347736120224,,0.07391347736120224,0.17906653881072998,18.283260345458984,17,S3b,precise_6a_long_s3200,4.357045124317038,0.014005539007484913,apple,right
0.052340827882289886,0.052340827882289886,,0.10914647579193115,21.151466369628906,18,S3b,precise_6a_long_s3200,4.357045124317038,0.01657126285135746,apple,left
0.05086727812886238,,0.05086727812886238,0.10150041431188583,20.97374725341797,18,S3b,precise_6a_long_s3200,4.357045124317038,0.02145259641110897,apple,right
0.0516756996512413,0.0516756996512413,,0.11371328681707382,20.46660614013672,19,S3b,precise_6a_long_s3200,4.357045124317038,0.01629815809428692,apple,left
0.09266620874404907,,0.09266620874404907,0.1804737150669098,18.428768157958984,19,S3b,precise_6a_long_s3200,4.357045124317038,0.014078499749302864,apple,right
